categoria,item,quantidade,ano,classificacao
TINTAS,BRS Cora,0,1980,Americanas e Híbridas
TINTAS,BRS Cora,0,1981,Americanas e Híbridas
TINTAS,BRS Cora,0,1982,Americanas e Híbridas
TINTAS,BRS Cora,0,1983,Americanas e Híbridas
TINTAS,BRS Cora,0,1984,Americanas e Híbridas
TINTAS,BRS Cora,0,1985,Americanas e Híbridas
TINTAS,BRS Cora,0,1986,Americanas e Híbridas
TINTAS,BRS Cora,0,1987,Americanas e Híbridas
TINTAS,BRS Cora,0,1988,Americanas e Híbridas
TINTAS,BRS Cora,0,1989,Americanas e Híbridas
TINTAS,BRS Cora,0,1990,Americanas e Híbridas
TINTAS,BRS Cora,0,1991,Americanas e Híbridas
TINTAS,BRS Cora,0,1992,Americanas e Híbridas
TINTAS,BRS Cora,0,1993,Americanas e Híbridas
TINTAS,BRS Cora,0,1994,Americanas e Híbridas
TINTAS,BRS Cora,0,1995,Americanas e Híbridas
TINTAS,BRS Cora,0,1996,Americanas e Híbridas
TINTAS,BRS Cora,0,1997,Americanas e Híbridas
TINTAS,BRS Cora,0,1998,Americanas e Híbridas
TINTAS,BRS Cora,0,1999,Americanas e Híbridas
TINTAS,BRS Cora,0,2000,Americanas e Híbridas
TINTAS,BRS Cora,0,2001,Americanas e Híbridas
TINTAS,BRS Cora,0,2002,Americanas e Híbridas
TINTAS,BRS Cora,0,2003,Americanas e Híbridas
TINTAS,BRS Cora,0,2004,Americanas e Híbridas
TINTAS,BRS Cora,0,2005,Americanas e Híbridas
TINTAS,BRS Cora,0,2006,Americanas e Híbridas
TINTAS,BRS Cora,4370,2007,Americanas e Híbridas
TINTAS,BRS Cora,59160,2008,Americanas e Híbridas
TINTAS,BRS Cora,335038,2009,Americanas e Híbridas
TINTAS,BRS Cora,1178530,2010,Americanas e Híbridas
TINTAS,BRS Cora,2844280,2011,Americanas e Híbridas
TINTAS,BRS Cora,3098082,2012,Americanas e Híbridas
TINTAS,BRS Cora,3697942,2013,Americanas e Híbridas
TINTAS,BRS Cora,4721454,2014,Americanas e Híbridas
TINTAS,BRS Cora,5733518,2015,Americanas e Híbridas
TINTAS,BRS Cora,5155752,2016,Americanas e Híbridas
TINTAS,BRS Cora,10085982,2017,Americanas e Híbridas
TINTAS,BRS Cora,8691122,2018,Americanas e Híbridas
TINTAS,BRS Cora,0,2019,Americanas e Híbridas
TINTAS,BRS Cora,7326286,2020,Americanas e Híbridas
TINTAS,BRS Cora,6442555,2021,Americanas e Híbridas
TINTAS,BRS Cora,0,2022,Americanas e Híbridas
TINTAS,BRS Cora,19508450,2023,Americanas e Híbridas
TINTAS,BRS Cora,0,2024,Americanas e Híbridas
TINTAS,BRS Magna,0,1970,Americanas e Híbridas
TINTAS,BRS Magna,0,1971,Americanas e Híbridas
TINTAS,BRS Magna,0,1972,Americanas e Híbridas
TINTAS,BRS Magna,0,1973,Americanas e Híbridas
TINTAS,BRS Magna,0,1974,Americanas e Híbridas
TINTAS,BRS Magna,0,1975,Americanas e Híbridas
TINTAS,BRS Magna,0,1976,Americanas e Híbridas
TINTAS,BRS Magna,0,1977,Americanas e Híbridas
TINTAS,BRS Magna,0,1978,Americanas e Híbridas
TINTAS,BRS Magna,0,1979,Americanas e Híbridas
TINTAS,BRS Magna,0,1980,Americanas e Híbridas
TINTAS,BRS Magna,0,1981,Americanas e Híbridas
TINTAS,BRS Magna,0,1982,Americanas e Híbridas
TINTAS,BRS Magna,0,1983,Americanas e Híbridas
TINTAS,BRS Magna,0,1984,Americanas e Híbridas
TINTAS,BRS Magna,0,1985,Americanas e Híbridas
TINTAS,BRS Magna,0,1986,Americanas e Híbridas
TINTAS,BRS Magna,0,1987,Americanas e Híbridas
TINTAS,BRS Magna,0,1988,Americanas e Híbridas
TINTAS,BRS Magna,0,1989,Americanas e Híbridas
TINTAS,BRS Magna,0,1990,Americanas e Híbridas
TINTAS,BRS Magna,0,1991,Americanas e Híbridas
TINTAS,BRS Magna,0,1992,Americanas e Híbridas
TINTAS,BRS Magna,0,1993,Americanas e Híbridas
TINTAS,BRS Magna,0,1994,Americanas e Híbridas
TINTAS,BRS Magna,0,1995,Americanas e Híbridas
TINTAS,BRS Magna,0,1996,Americanas e Híbridas
TINTAS,BRS Magna,0,1997,Americanas e Híbridas
TINTAS,BRS Magna,0,1998,Americanas e Híbridas
TINTAS,BRS Magna,0,1999,Americanas e Híbridas
TINTAS,BRS Magna,0,2000,Americanas e Híbridas
TINTAS,BRS Magna,0,2001,Americanas e Híbridas
TINTAS,BRS Magna,0,2002,Americanas e Híbridas
TINTAS,BRS Magna,0,2003,Americanas e Híbridas
TINTAS,BRS Magna,0,2004,Americanas e Híbridas
TINTAS,BRS Magna,0,2005,Americanas e Híbridas
TINTAS,BRS Magna,0,2006,Americanas e Híbridas
TINTAS,BRS Magna,0,2007,Americanas e Híbridas
TINTAS,BRS Magna,0,2008,Americanas e Híbridas
TINTAS,BRS Magna,0,2009,Americanas e Híbridas
TINTAS,BRS Magna,0,2010,Americanas e Híbridas
TINTAS,BRS Magna,0,2011,Americanas e Híbridas
TINTAS,BRS Magna,0,2012,Americanas e Híbridas
TINTAS,BRS Magna,0,2013,Americanas e Híbridas
TINTAS,BRS Magna,600,2014,Americanas e Híbridas
TINTAS,BRS Magna,28560,2015,Americanas e Híbridas
TINTAS,BRS Magna,275616,2016,Americanas e Híbridas
TINTAS,BRS Magna,1605458,2017,Americanas e Híbridas
TINTAS,BRS Magna,2292084,2018,Americanas e Híbridas
TINTAS,BRS Magna,0,2019,Americanas e Híbridas
TINTAS,BRS Magna,3989275,2020,Americanas e Híbridas
TINTAS,BRS Magna,2094359,2021,Americanas e Híbridas
TINTAS,BRS Magna,0,2022,Americanas e Híbridas
TINTAS,BRS Magna,13919693,2023,Americanas e Híbridas
TINTAS,BRS Magna,0,2024,Americanas e Híbridas
TINTAS,BRS Margot,0,1970,Americanas e Híbridas
TINTAS,BRS Margot,0,1971,Americanas e Híbridas
TINTAS,BRS Margot,0,1972,Americanas e Híbridas
TINTAS,BRS Margot,0,1973,Americanas e Híbridas
TINTAS,BRS Margot,0,1974,Americanas e Híbridas
TINTAS,BRS Margot,0,1975,Americanas e Híbridas
TINTAS,BRS Margot,0,1976,Americanas e Híbridas
TINTAS,BRS Margot,0,1977,Americanas e Híbridas
TINTAS,BRS Margot,0,1978,Americanas e Híbridas
TINTAS,BRS Margot,0,1979,Americanas e Híbridas
TINTAS,BRS Margot,0,1980,Americanas e Híbridas
TINTAS,BRS Margot,0,1981,Americanas e Híbridas
TINTAS,BRS Margot,0,1982,Americanas e Híbridas
TINTAS,BRS Margot,0,1983,Americanas e Híbridas
TINTAS,BRS Margot,0,1984,Americanas e Híbridas
TINTAS,BRS Margot,0,1985,Americanas e Híbridas
TINTAS,BRS Margot,0,1986,Americanas e Híbridas
TINTAS,BRS Margot,0,1987,Americanas e Híbridas
TINTAS,BRS Margot,0,1988,Americanas e Híbridas
TINTAS,BRS Margot,0,1989,Americanas e Híbridas
TINTAS,BRS Margot,0,1990,Americanas e Híbridas
TINTAS,BRS Margot,0,1991,Americanas e Híbridas
TINTAS,BRS Margot,0,1992,Americanas e Híbridas
TINTAS,BRS Margot,0,1993,Americanas e Híbridas
TINTAS,BRS Margot,0,1994,Americanas e Híbridas
TINTAS,BRS Margot,0,1995,Americanas e Híbridas
TINTAS,BRS Margot,0,1996,Americanas e Híbridas
TINTAS,BRS Margot,0,1997,Americanas e Híbridas
TINTAS,BRS Margot,0,1998,Americanas e Híbridas
TINTAS,BRS Margot,0,1999,Americanas e Híbridas
TINTAS,BRS Margot,0,2000,Americanas e Híbridas
TINTAS,BRS Margot,0,2001,Americanas e Híbridas
TINTAS,BRS Margot,0,2002,Americanas e Híbridas
TINTAS,BRS Margot,0,2003,Americanas e Híbridas
TINTAS,BRS Margot,0,2004,Americanas e Híbridas
TINTAS,BRS Margot,0,2005,Americanas e Híbridas
TINTAS,BRS Margot,0,2006,Americanas e Híbridas
TINTAS,BRS Margot,0,2007,Americanas e Híbridas
TINTAS,BRS Margot,0,2008,Americanas e Híbridas
TINTAS,BRS Margot,0,2009,Americanas e Híbridas
TINTAS,BRS Margot,0,2010,Americanas e Híbridas
TINTAS,BRS Margot,0,2011,Americanas e Híbridas
TINTAS,BRS Margot,0,2012,Americanas e Híbridas
TINTAS,BRS Margot,0,2013,Americanas e Híbridas
TINTAS,BRS Margot,3679,2014,Americanas e Híbridas
TINTAS,BRS Margot,15052,2015,Americanas e Híbridas
TINTAS,BRS Margot,14835,2016,Americanas e Híbridas
TINTAS,BRS Margot,42600,2017,Americanas e Híbridas
TINTAS,BRS Margot,44328,2018,Americanas e Híbridas
TINTAS,BRS Margot,0,2019,Americanas e Híbridas
TINTAS,BRS Margot,20771,2020,Americanas e Híbridas
TINTAS,BRS Margot,86932,2021,Americanas e Híbridas
TINTAS,BRS Margot,0,2022,Americanas e Híbridas
TINTAS,BRS Margot,36842,2023,Americanas e Híbridas
TINTAS,BRS Margot,0,2024,Americanas e Híbridas
TINTAS,BRS Morena,0,1970,Americanas e Híbridas
TINTAS,BRS Morena,0,1971,Americanas e Híbridas
TINTAS,BRS Morena,0,1972,Americanas e Híbridas
TINTAS,BRS Morena,0,1973,Americanas e Híbridas
TINTAS,BRS Morena,0,1974,Americanas e Híbridas
TINTAS,BRS Morena,0,1975,Americanas e Híbridas
TINTAS,BRS Morena,0,1976,Americanas e Híbridas
TINTAS,BRS Morena,0,1977,Americanas e Híbridas
TINTAS,BRS Morena,0,1978,Americanas e Híbridas
TINTAS,BRS Morena,0,1979,Americanas e Híbridas
TINTAS,BRS Morena,0,1980,Americanas e Híbridas
TINTAS,BRS Morena,0,1981,Americanas e Híbridas
TINTAS,BRS Morena,0,1982,Americanas e Híbridas
TINTAS,BRS Morena,0,1983,Americanas e Híbridas
TINTAS,BRS Morena,0,1984,Americanas e Híbridas
TINTAS,BRS Morena,0,1985,Americanas e Híbridas
TINTAS,BRS Morena,0,1986,Americanas e Híbridas
TINTAS,BRS Morena,0,1987,Americanas e Híbridas
TINTAS,BRS Morena,0,1988,Americanas e Híbridas
TINTAS,BRS Morena,0,1989,Americanas e Híbridas
TINTAS,BRS Morena,0,1990,Americanas e Híbridas
TINTAS,BRS Morena,0,1991,Americanas e Híbridas
TINTAS,BRS Morena,0,1992,Americanas e Híbridas
TINTAS,BRS Morena,0,1993,Americanas e Híbridas
TINTAS,BRS Morena,0,1994,Americanas e Híbridas
TINTAS,BRS Morena,0,1995,Americanas e Híbridas
TINTAS,BRS Morena,0,1996,Americanas e Híbridas
TINTAS,BRS Morena,0,1997,Americanas e Híbridas
TINTAS,BRS Morena,0,1998,Americanas e Híbridas
TINTAS,BRS Morena,0,1999,Americanas e Híbridas
TINTAS,BRS Morena,0,2000,Americanas e Híbridas
TINTAS,BRS Morena,0,2001,Americanas e Híbridas
TINTAS,BRS Morena,0,2002,Americanas e Híbridas
TINTAS,BRS Morena,0,2003,Americanas e Híbridas
TINTAS,BRS Morena,0,2004,Americanas e Híbridas
TINTAS,BRS Morena,0,2005,Americanas e Híbridas
TINTAS,BRS Morena,0,2006,Americanas e Híbridas
TINTAS,BRS Morena,0,2007,Americanas e Híbridas
TINTAS,BRS Morena,0,2008,Americanas e Híbridas
TINTAS,BRS Morena,0,2009,Americanas e Híbridas
TINTAS,BRS Morena,12114,2010,Americanas e Híbridas
TINTAS,BRS Morena,0,2011,Americanas e Híbridas
TINTAS,BRS Morena,0,2012,Americanas e Híbridas
TINTAS,BRS Morena,2600,2013,Americanas e Híbridas
TINTAS,BRS Morena,6500,2014,Americanas e Híbridas
TINTAS,BRS Morena,0,2015,Americanas e Híbridas
TINTAS,BRS Morena,0,2016,Americanas e Híbridas
TINTAS,BRS Morena,0,2017,Americanas e Híbridas
TINTAS,BRS Morena,0,2018,Americanas e Híbridas
TINTAS,BRS Morena,0,2019,Americanas e Híbridas
TINTAS,BRS Morena,0,2020,Americanas e Híbridas
TINTAS,BRS Morena,0,2021,Americanas e Híbridas
TINTAS,BRS Morena,0,2022,Americanas e Híbridas
TINTAS,BRS Morena,0,2023,Americanas e Híbridas
TINTAS,BRS Morena,0,2024,Americanas e Híbridas
TINTAS,BRS Núbia,0,1970,Americanas e Híbridas
TINTAS,BRS Núbia,0,1971,Americanas e Híbridas
TINTAS,BRS Núbia,0,1972,Americanas e Híbridas
TINTAS,BRS Núbia,0,1973,Americanas e Híbridas
TINTAS,BRS Núbia,0,1974,Americanas e Híbridas
TINTAS,BRS Núbia,0,1975,Americanas e Híbridas
TINTAS,BRS Núbia,0,1976,Americanas e Híbridas
TINTAS,BRS Núbia,0,1977,Americanas e Híbridas
TINTAS,BRS Núbia,0,1978,Americanas e Híbridas
TINTAS,BRS Núbia,0,1979,Americanas e Híbridas
TINTAS,BRS Núbia,0,1980,Americanas e Híbridas
TINTAS,BRS Núbia,0,1981,Americanas e Híbridas
TINTAS,BRS Núbia,0,1982,Americanas e Híbridas
TINTAS,BRS Núbia,0,1983,Americanas e Híbridas
TINTAS,BRS Núbia,0,1984,Americanas e Híbridas
TINTAS,BRS Núbia,0,1985,Americanas e Híbridas
TINTAS,BRS Núbia,0,1986,Americanas e Híbridas
TINTAS,BRS Núbia,0,1987,Americanas e Híbridas
TINTAS,BRS Núbia,0,1988,Americanas e Híbridas
TINTAS,BRS Núbia,0,1989,Americanas e Híbridas
TINTAS,BRS Núbia,0,1990,Americanas e Híbridas
TINTAS,BRS Núbia,0,1991,Americanas e Híbridas
TINTAS,BRS Núbia,0,1992,Americanas e Híbridas
TINTAS,BRS Núbia,0,1993,Americanas e Híbridas
TINTAS,BRS Núbia,0,1994,Americanas e Híbridas
TINTAS,BRS Núbia,0,1995,Americanas e Híbridas
TINTAS,BRS Núbia,0,1996,Americanas e Híbridas
TINTAS,BRS Núbia,0,1997,Americanas e Híbridas
TINTAS,BRS Núbia,0,1998,Americanas e Híbridas
TINTAS,BRS Núbia,0,1999,Americanas e Híbridas
TINTAS,BRS Núbia,0,2000,Americanas e Híbridas
TINTAS,BRS Núbia,0,2001,Americanas e Híbridas
TINTAS,BRS Núbia,0,2002,Americanas e Híbridas
TINTAS,BRS Núbia,0,2003,Americanas e Híbridas
TINTAS,BRS Núbia,0,2004,Americanas e Híbridas
TINTAS,BRS Núbia,0,2005,Americanas e Híbridas
TINTAS,BRS Núbia,0,2006,Americanas e Híbridas
TINTAS,BRS Núbia,0,2007,Americanas e Híbridas
TINTAS,BRS Núbia,0,2008,Americanas e Híbridas
TINTAS,BRS Núbia,0,2009,Americanas e Híbridas
TINTAS,BRS Núbia,0,2010,Americanas e Híbridas
TINTAS,BRS Núbia,0,2011,Americanas e Híbridas
TINTAS,BRS Núbia,0,2012,Americanas e Híbridas
TINTAS,BRS Núbia,0,2013,Americanas e Híbridas
TINTAS,BRS Núbia,0,2014,Americanas e Híbridas
TINTAS,BRS Núbia,0,2015,Americanas e Híbridas
TINTAS,BRS Núbia,0,2016,Americanas e Híbridas
TINTAS,BRS Núbia,0,2017,Americanas e Híbridas
TINTAS,BRS Núbia,0,2018,Americanas e Híbridas
TINTAS,BRS Núbia,0,2019,Americanas e Híbridas
TINTAS,BRS Núbia,0,2020,Americanas e Híbridas
TINTAS,BRS Núbia,0,2021,Americanas e Híbridas
TINTAS,BRS Núbia,0,2022,Americanas e Híbridas
TINTAS,BRS Núbia,57060,2023,Americanas e Híbridas
TINTAS,BRS Núbia,0,2024,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1970,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1971,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1972,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1973,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1974,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1975,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1976,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1977,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1978,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1979,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1980,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1981,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1982,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1983,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1984,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1985,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1986,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1987,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1988,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1989,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1990,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1991,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1992,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1993,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1994,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1995,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1996,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1997,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1998,Americanas e Híbridas
TINTAS,BRS Rúbea,0,1999,Americanas e Híbridas
TINTAS,BRS Rúbea,6716,2000,Americanas e Híbridas
TINTAS,BRS Rúbea,32167,2001,Americanas e Híbridas
TINTAS,BRS Rúbea,68948,2002,Americanas e Híbridas
TINTAS,BRS Rúbea,74254,2003,Americanas e Híbridas
TINTAS,BRS Rúbea,230237,2004,Americanas e Híbridas
TINTAS,BRS Rúbea,308905,2005,Americanas e Híbridas
TINTAS,BRS Rúbea,366671,2006,Americanas e Híbridas
TINTAS,BRS Rúbea,605247,2007,Americanas e Híbridas
TINTAS,BRS Rúbea,785389,2008,Americanas e Híbridas
TINTAS,BRS Rúbea,718461,2009,Americanas e Híbridas
TINTAS,BRS Rúbea,876076,2010,Americanas e Híbridas
TINTAS,BRS Rúbea,1333903,2011,Americanas e Híbridas
TINTAS,BRS Rúbea,1332139,2012,Americanas e Híbridas
TINTAS,BRS Rúbea,1478269,2013,Americanas e Híbridas
TINTAS,BRS Rúbea,1731895,2014,Americanas e Híbridas
TINTAS,BRS Rúbea,2034788,2015,Americanas e Híbridas
TINTAS,BRS Rúbea,1637818,2016,Americanas e Híbridas
TINTAS,BRS Rúbea,2529215,2017,Americanas e Híbridas
TINTAS,BRS Rúbea,2658828,2018,Americanas e Híbridas
TINTAS,BRS Rúbea,0,2019,Americanas e Híbridas
TINTAS,BRS Rúbea,1476672,2020,Americanas e Híbridas
TINTAS,BRS Rúbea,191970,2021,Americanas e Híbridas
TINTAS,BRS Rúbea,0,2022,Americanas e Híbridas
TINTAS,BRS Rúbea,3311843,2023,Americanas e Híbridas
TINTAS,BRS Rúbea,0,2024,Americanas e Híbridas
TINTAS,BRS Violeta,0,1970,Americanas e Híbridas
TINTAS,BRS Violeta,0,1971,Americanas e Híbridas
TINTAS,BRS Violeta,0,1972,Americanas e Híbridas
TINTAS,BRS Violeta,0,1973,Americanas e Híbridas
TINTAS,BRS Violeta,0,1974,Americanas e Híbridas
TINTAS,BRS Violeta,0,1975,Americanas e Híbridas
TINTAS,BRS Violeta,0,1976,Americanas e Híbridas
TINTAS,BRS Violeta,0,1977,Americanas e Híbridas
TINTAS,BRS Violeta,0,1978,Americanas e Híbridas
TINTAS,BRS Violeta,0,1979,Americanas e Híbridas
TINTAS,BRS Violeta,0,1980,Americanas e Híbridas
TINTAS,BRS Violeta,0,1981,Americanas e Híbridas
TINTAS,BRS Violeta,0,1982,Americanas e Híbridas
TINTAS,BRS Violeta,0,1983,Americanas e Híbridas
TINTAS,BRS Violeta,0,1984,Americanas e Híbridas
TINTAS,BRS Violeta,0,1985,Americanas e Híbridas
TINTAS,BRS Violeta,0,1986,Americanas e Híbridas
TINTAS,BRS Violeta,0,1987,Americanas e Híbridas
TINTAS,BRS Violeta,0,1988,Americanas e Híbridas
TINTAS,BRS Violeta,0,1989,Americanas e Híbridas
TINTAS,BRS Violeta,0,1990,Americanas e Híbridas
TINTAS,BRS Violeta,0,1991,Americanas e Híbridas
TINTAS,BRS Violeta,0,1992,Americanas e Híbridas
TINTAS,BRS Violeta,0,1993,Americanas e Híbridas
TINTAS,BRS Violeta,0,1994,Americanas e Híbridas
TINTAS,BRS Violeta,0,1995,Americanas e Híbridas
TINTAS,BRS Violeta,0,1996,Americanas e Híbridas
TINTAS,BRS Violeta,0,1997,Americanas e Híbridas
TINTAS,BRS Violeta,0,1998,Americanas e Híbridas
TINTAS,BRS Violeta,0,1999,Americanas e Híbridas
TINTAS,BRS Violeta,0,2000,Americanas e Híbridas
TINTAS,BRS Violeta,0,2001,Americanas e Híbridas
TINTAS,BRS Violeta,0,2002,Americanas e Híbridas
TINTAS,BRS Violeta,0,2003,Americanas e Híbridas
TINTAS,BRS Violeta,0,2004,Americanas e Híbridas
TINTAS,BRS Violeta,0,2005,Americanas e Híbridas
TINTAS,BRS Violeta,0,2006,Americanas e Híbridas
TINTAS,BRS Violeta,0,2007,Americanas e Híbridas
TINTAS,BRS Violeta,4296,2008,Americanas e Híbridas
TINTAS,BRS Violeta,132764,2009,Americanas e Híbridas
TINTAS,BRS Violeta,979695,2010,Americanas e Híbridas
TINTAS,BRS Violeta,2404076,2011,Americanas e Híbridas
TINTAS,BRS Violeta,4009589,2012,Americanas e Híbridas
TINTAS,BRS Violeta,3561414,2013,Americanas e Híbridas
TINTAS,BRS Violeta,6489062,2014,Americanas e Híbridas
TINTAS,BRS Violeta,8295873,2015,Americanas e Híbridas
TINTAS,BRS Violeta,5749538,2016,Americanas e Híbridas
TINTAS,BRS Violeta,14432937,2017,Americanas e Híbridas
TINTAS,BRS Violeta,13645751,2018,Americanas e Híbridas
TINTAS,BRS Violeta,0,2019,Americanas e Híbridas
TINTAS,BRS Violeta,8318514,2020,Americanas e Híbridas
TINTAS,BRS Violeta,15601302,2021,Americanas e Híbridas
TINTAS,BRS Violeta,0,2022,Americanas e Híbridas
TINTAS,BRS Violeta,15657282,2023,Americanas e Híbridas
TINTAS,BRS Violeta,0,2024,Americanas e Híbridas
TINTAS,BRS Vitória,0,1970,Americanas e Híbridas
TINTAS,BRS Vitória,0,1971,Americanas e Híbridas
TINTAS,BRS Vitória,0,1972,Americanas e Híbridas
TINTAS,BRS Vitória,0,1973,Americanas e Híbridas
TINTAS,BRS Vitória,0,1974,Americanas e Híbridas
TINTAS,BRS Vitória,0,1975,Americanas e Híbridas
TINTAS,BRS Vitória,0,1976,Americanas e Híbridas
TINTAS,BRS Vitória,0,1977,Americanas e Híbridas
TINTAS,BRS Vitória,0,1978,Americanas e Híbridas
TINTAS,BRS Vitória,0,1979,Americanas e Híbridas
TINTAS,BRS Vitória,0,1980,Americanas e Híbridas
TINTAS,BRS Vitória,0,1981,Americanas e Híbridas
TINTAS,BRS Vitória,0,1982,Americanas e Híbridas
TINTAS,BRS Vitória,0,1983,Americanas e Híbridas
TINTAS,BRS Vitória,0,1984,Americanas e Híbridas
TINTAS,BRS Vitória,0,1985,Americanas e Híbridas
TINTAS,BRS Vitória,0,1986,Americanas e Híbridas
TINTAS,BRS Vitória,0,1987,Americanas e Híbridas
TINTAS,BRS Vitória,0,1988,Americanas e Híbridas
TINTAS,BRS Vitória,0,1989,Americanas e Híbridas
TINTAS,BRS Vitória,0,1990,Americanas e Híbridas
TINTAS,BRS Vitória,0,1991,Americanas e Híbridas
TINTAS,BRS Vitória,0,1992,Americanas e Híbridas
TINTAS,BRS Vitória,0,1993,Americanas e Híbridas
TINTAS,BRS Vitória,0,1994,Americanas e Híbridas
TINTAS,BRS Vitória,0,1995,Americanas e Híbridas
TINTAS,BRS Vitória,0,1996,Americanas e Híbridas
TINTAS,BRS Vitória,0,1997,Americanas e Híbridas
TINTAS,BRS Vitória,0,1998,Americanas e Híbridas
TINTAS,BRS Vitória,0,1999,Americanas e Híbridas
TINTAS,BRS Vitória,0,2000,Americanas e Híbridas
TINTAS,BRS Vitória,0,2001,Americanas e Híbridas
TINTAS,BRS Vitória,0,2002,Americanas e Híbridas
TINTAS,BRS Vitória,0,2003,Americanas e Híbridas
TINTAS,BRS Vitória,0,2004,Americanas e Híbridas
TINTAS,BRS Vitória,0,2005,Americanas e Híbridas
TINTAS,BRS Vitória,0,2006,Americanas e Híbridas
TINTAS,BRS Vitória,0,2007,Americanas e Híbridas
TINTAS,BRS Vitória,0,2008,Americanas e Híbridas
TINTAS,BRS Vitória,0,2009,Americanas e Híbridas
TINTAS,BRS Vitória,0,2010,Americanas e Híbridas
TINTAS,BRS Vitória,0,2011,Americanas e Híbridas
TINTAS,BRS Vitória,0,2012,Americanas e Híbridas
TINTAS,BRS Vitória,0,2013,Americanas e Híbridas
TINTAS,BRS Vitória,0,2014,Americanas e Híbridas
TINTAS,BRS Vitória,0,2015,Americanas e Híbridas
TINTAS,BRS Vitória,0,2016,Americanas e Híbridas
TINTAS,BRS Vitória,0,2017,Americanas e Híbridas
TINTAS,BRS Vitória,0,2018,Americanas e Híbridas
TINTAS,BRS Vitória,0,2019,Americanas e Híbridas
TINTAS,BRS Vitória,0,2020,Americanas e Híbridas
TINTAS,BRS Vitória,125731,2021,Americanas e Híbridas
TINTAS,BRS Vitória,0,2022,Americanas e Híbridas
TINTAS,BRS Vitória,8820,2023,Americanas e Híbridas
TINTAS,BRS Vitória,0,2024,Americanas e Híbridas
TINTAS,Bacarina,82899,1970,Americanas e Híbridas
TINTAS,Bacarina,106962,1971,Americanas e Híbridas
TINTAS,Bacarina,67464,1972,Americanas e Híbridas
TINTAS,Bacarina,58690,1973,Americanas e Híbridas
TINTAS,Bacarina,138158,1974,Americanas e Híbridas
TINTAS,Bacarina,101454,1975,Americanas e Híbridas
TINTAS,Bacarina,57297,1976,Americanas e Híbridas
TINTAS,Bacarina,0,1977,Americanas e Híbridas
TINTAS,Bacarina,0,1978,Americanas e Híbridas
TINTAS,Bacarina,29525,1979,Americanas e Híbridas
TINTAS,Bacarina,37404,1980,Americanas e Híbridas
TINTAS,Bacarina,37893,1981,Americanas e Híbridas
TINTAS,Bacarina,0,1982,Americanas e Híbridas
TINTAS,Bacarina,46640,1983,Americanas e Híbridas
TINTAS,Bacarina,46767,1984,Americanas e Híbridas
TINTAS,Bacarina,55878,1985,Americanas e Híbridas
TINTAS,Bacarina,26538,1986,Americanas e Híbridas
TINTAS,Bacarina,40547,1987,Americanas e Híbridas
TINTAS,Bacarina,0,1988,Americanas e Híbridas
TINTAS,Bacarina,0,1989,Americanas e Híbridas
TINTAS,Bacarina,0,1990,Americanas e Híbridas
TINTAS,Bacarina,0,1991,Americanas e Híbridas
TINTAS,Bacarina,0,1992,Americanas e Híbridas
TINTAS,Bacarina,0,1993,Americanas e Híbridas
TINTAS,Bacarina,0,1994,Americanas e Híbridas
TINTAS,Bacarina,0,1995,Americanas e Híbridas
TINTAS,Bacarina,0,1996,Americanas e Híbridas
TINTAS,Bacarina,0,1997,Americanas e Híbridas
TINTAS,Bacarina,0,1998,Americanas e Híbridas
TINTAS,Bacarina,0,1999,Americanas e Híbridas
TINTAS,Bacarina,0,2000,Americanas e Híbridas
TINTAS,Bacarina,0,2001,Americanas e Híbridas
TINTAS,Bacarina,18100,2002,Americanas e Híbridas
TINTAS,Bacarina,15505,2003,Americanas e Híbridas
TINTAS,Bacarina,17570,2004,Americanas e Híbridas
TINTAS,Bacarina,21520,2005,Americanas e Híbridas
TINTAS,Bacarina,11545,2006,Americanas e Híbridas
TINTAS,Bacarina,12070,2007,Americanas e Híbridas
TINTAS,Bacarina,16780,2008,Americanas e Híbridas
